name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,coordinateUncertaintyInMeters,occurrenceRemarks,informationWithheld,identificationRemarks,http://unknown.org/recordId,county,locality,rights,startDayOfYear,http://unknown.org/recordEnteredBy,collectionID,higherClassification,georeferenceSources,individualCount,lifeStage,georeferencedBy,samplingProtocol,accessRights,endDayOfYear,georeferenceRemarks,continent,institutionKey,higherGeography,eventRemarks,fieldNumber,preparations,habitat,georeferenceVerificationStatus,otherCatalogNumbers,sex,locationID,samplingEffort,municipality,elevation,elevationAccuracy,http://unknown.org/language,http://unknown.org/rights,taxonConceptID,http://unknown.org/rightsHolder,associatedSequences,associatedReferences,http://unknown.org/recordID,associatedTaxa,collectionKey,georeferenceProtocol,verbatimElevation,nomenclaturalCode,institutionID,type,ownerInstitutionCode,datasetID,language,disposition,projectId,depth,depthAccuracy,namePublishedInYear,vernacularName,nameAccordingTo,georeferencedDate,acceptedNameUsage,verbatimCoordinateSystem,bibliographicCitation,parentNameUsage,dynamicProperties,recordNumber,fieldNotes,locationAccordingTo,taxonRemarks,previousIdentifications,networkKeys,typeStatus,typifiedName,higherGeographyID,locationRemarks
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069263,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.972+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.972+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831682,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831682,NA,1967-5-7,NA,CPMAB,NA,1292069263,94082472-dfd6-4553-abd8-47949cf26c5a,26112,"NAUF4A0013744",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:94082472-dfd6-4553-abd8-47949cf26c5a,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069265,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.976+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.976+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831658,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831658,NA,1967-5-7,NA,CPMAB,NA,1292069265,8ddeb475-6b18-4b23-b421-c08c39e827a0,26112,"NAUF4A0013723",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:8ddeb475-6b18-4b23-b421-c08c39e827a0,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069266,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.972+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.972+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831681,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831681,NA,1967-5-7,NA,CPMAB,NA,1292069266,ab228e6f-ef0e-45a6-aec5-cd5da0306b0c,26112,"NAUF4A0013743",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:ab228e6f-ef0e-45a6-aec5-cd5da0306b0c,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069268,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.974+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.974+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831673,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831673,NA,1967-5-7,NA,CPMAB,NA,1292069268,6827c923-f101-4818-955c-e3179c833de4,26112,"NAUF4A0013735",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:6827c923-f101-4818-955c-e3179c833de4,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069272,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.972+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.972+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831686,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831686,NA,1967-5-7,NA,CPMAB,NA,1292069272,91290175-12f9-4d59-a7c9-dbf8829e8b57,26112,"NAUF4A0013748",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:91290175-12f9-4d59-a7c9-dbf8829e8b57,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069277,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:43.005+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,8,1967-05-08,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:43.005+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831707,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831707,NA,1967-5-8,NA,CPMAB,NA,1292069277,61ebf04f-e2d6-45db-8485-eb05925bf22a,26112,"NAUF4A0013754",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:61ebf04f-e2d6-45db-8485-eb05925bf22a,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,128,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069280,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.974+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.974+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831676,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831676,NA,1967-5-7,NA,CPMAB,NA,1292069280,c0c92596-9d6a-4103-b6f1-2579f25aa75b,26112,"NAUF4A0013738",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:c0c92596-9d6a-4103-b6f1-2579f25aa75b,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069286,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.975+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.975+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831669,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831669,NA,1967-5-7,NA,CPMAB,NA,1292069286,fbe204cb-df29-4b77-9ed4-9f17d5977204,26112,"NAUF4A0013731",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:fbe204cb-df29-4b77-9ed4-9f17d5977204,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069287,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.972+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.972+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831684,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831684,NA,1967-5-7,NA,CPMAB,NA,1292069287,5d49adc5-50da-44a5-99b1-6a125bf3a868,26112,"NAUF4A0013746",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:5d49adc5-50da-44a5-99b1-6a125bf3a868,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069292,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.970+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.970+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831692,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831692,NA,1967-5-7,NA,CPMAB,NA,1292069292,f7a0861a-1ae6-4854-a19e-d2b19f62061e,26112,"NAUF4A0013750",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:f7a0861a-1ae6-4854-a19e-d2b19f62061e,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069300,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.970+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1967,5,7,1967-05-07,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.970+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831691,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831691,NA,1967-5-7,NA,CPMAB,NA,1292069300,fb607b9f-9a60-4022-aa5a-e131884bc854,26112,"NAUF4A0013749",C.D. Johnson,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:fb607b9f-9a60-4022-aa5a-e131884bc854,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,127,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
"Dendroctonus valens LeConte, 1859",-111.651272,35.198067,"gass84,colmafu,inmafu",gbif,1292069221,"Dendroctonus valens LeConte, 1859",8a6232d7-f93e-45a3-8b16-556aa732cd39,1d90b4aa-32c7-4b8f-94bd-7080eb187086,2c733a9d-363d-4d66-9aef-3e0f7bc44bec,US,DWC_ARCHIVE,2021-11-23T13:29:45.135+00:00,2021-12-02T05:04:42.975+00:00,224,a86e9e36-12ec-49a4-a94c-c0c981fffb71,PRESERVED_SPECIMEN,PRESENT,1228028,1,54,216,1470,4239,1228020,1228028,1228028,"Dendroctonus valens LeConte, 1859",Animalia,Arthropoda,Coleoptera,Curculionidae,Dendroctonus,Dendroctonus valens,Dendroctonus,valens,SPECIES,ACCEPTED,NA,Arizona,1966,4,8,1966-04-08,2017-04-03T00:59:20.000+00:00,2021-12-02T05:04:42.975+00:00,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=831662,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Insecta,US,United States of America,NA,831662,NA,1966-4-8,NA,CPMAB,NA,1292069221,0c9a23eb-b2a9-4b5e-9fd5-f501787d319d,26112,"NAUF4A0013727",R.S. Beal,"NAUF",NA,CPMAB,NA,11789,NA,NA,NA,urn:uuid:0c9a23eb-b2a9-4b5e-9fd5-f501787d319d,NA,Flagstaff,http://creativecommons.org/publicdomain/zero/1.0/,98,martha.camacho,c87a0756-fdd7-4cb6-9921-ca5774f8330e,NA,georef batch tool 2015-05-26; GeoLocate,NA,NA,catchapman (2015-05-26 14:24:06),NA,NA,NA,NA,NA,3c0aaa4a-b783-4a3f-9f11-9d9e4a2b6ae5,NA,NA,NA,NA,NA,reviewed - high confidence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17fe8464-2314-4bfd-a971-31d3c4ae0fbb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA
